GRID,VERSION,ZONE,SHORTNAME,TILE,EXTENT,EASTINGLL,NORTHINGLL,COVERSLAND,wui_name
Equi7Grid,V14,Northamerica,E7G_NA,E061N063T1,100000,6100000,6300000,1,X0061_Y0035
Equi7Grid,V14,Northamerica,E7G_NA,E061N062T1,100000,6100000,6200000,1,X0061_Y0036
Equi7Grid,V14,Northamerica,E7G_NA,E061N061T1,100000,6100000,6100000,1,X0061_Y0037
Equi7Grid,V14,Northamerica,E7G_NA,E061N060T1,100000,6100000,6000000,1,X0061_Y0038
Equi7Grid,V14,Northamerica,E7G_NA,E061N059T1,100000,6100000,5900000,1,X0061_Y0039
Equi7Grid,V14,Northamerica,E7G_NA,E061N058T1,100000,6100000,5800000,1,X0061_Y0040
Equi7Grid,V14,Northamerica,E7G_NA,E061N057T1,100000,6100000,5700000,1,X0061_Y0041
Equi7Grid,V14,Northamerica,E7G_NA,E061N056T1,100000,6100000,5600000,1,X0061_Y0042
Equi7Grid,V14,Northamerica,E7G_NA,E061N055T1,100000,6100000,5500000,1,X0061_Y0043
Equi7Grid,V14,Northamerica,E7G_NA,E061N054T1,100000,6100000,5400000,1,X0061_Y0044
Equi7Grid,V14,Northamerica,E7G_NA,E061N053T1,100000,6100000,5300000,1,X0061_Y0045
Equi7Grid,V14,Northamerica,E7G_NA,E061N052T1,100000,6100000,5200000,1,X0061_Y0046
Equi7Grid,V14,Northamerica,E7G_NA,E061N051T1,100000,6100000,5100000,1,X0061_Y0047
Equi7Grid,V14,Northamerica,E7G_NA,E061N050T1,100000,6100000,5000000,1,X0061_Y0048
